Winner,HeightDif,ReachDif,AgeDif,WinStreakDif,LossDif,SigStrDif,AvgTDDif,BlueAvgSigStrLanded,RedAvgSigStrLanded,BlueAvgSigStrPct,RedAvgSigStrPct,BlueAvgTDLanded,RedAvgTDLanded,BlueAvgTDPct,RedAvgTDPct,BlueAvgSubAtt,RedAvgSubAtt,TotalRoundDif,TotalTitleBoutDif,BlueWins,RedWins,BlueLosses,RedLosses,RedStance,BlueStance,RedOdds,BlueOdds,RedWeightLbs,BlueWeightLbs,RMatchWCRank,BMatchWCRank
Blue,-5.08,-12.7,-6,0,5,-22.6078,0.8431,21.3333,43.9412,0.593,0.43,1.6667,0.8235,0.773,0.322,0.0,1.2941,-36,-2,2,11,1,6,Southpaw,Orthodox,-145.0,135.0,170,155,4.0,
Red,0.0,-5.08,9,-3,5,-1.4286,-1.0714,29.0,30.4286,0.54,0.591,0.0,1.0714,0.0,0.461,0.0,1.2143,-30,0,1,9,0,5,Orthodox,Orthodox,290.0,-320.0,170,170,,
Red,10.16,12.7,-1,3,0,4.0286,-0.2286,28.4286,24.4,0.279,0.65,1.5714,1.8,0.417,0.28,1.4286,0.0,6,-1,6,4,1,1,Orthodox,Orthodox,-615.0,510.0,145,145,1.0,
Red,-10.16,-15.24,5,-4,0,-29.25,-1.25,,29.25,,0.628,,1.25,,0.375,,1.0,-10,0,0,4,0,0,Orthodox,Orthodox,-110.0,100.0,205,170,,
Blue,-2.54,-5.08,1,-1,1,2.75,-2.0,34.0,31.25,0.35,0.428,1.5,3.5,0.25,0.35,1.0,1.0,-4,-1,2,3,0,1,Orthodox,Orthodox,190.0,-210.0,155,145,,
Red,5.08,-2.54,-5,1,1,-35.6,-0.2,11.0,46.6,0.495,0.336,1.0,1.2,0.33,0.098,1.5,0.6,-11,-1,2,4,0,1,Southpaw,Orthodox,-570.0,480.0,125,125,1.0,8.0
Blue,-7.62,-2.54,1,-2,0,-54.5,0.0,,54.5,,0.545,,0.0,,0.0,,0.0,-4,0,0,2,0,0,Orthodox,Orthodox,100.0,-120.0,170,170,,
Red,0.0,0.0,-3,-1,1,13.5,-1.75,43.5,30.0,0.51,0.383,0.0,1.75,0.0,0.435,0.0,1.5,-3,-1,2,3,0,1,Orthodox,Orthodox,-320.0,290.0,125,135,,
Red,-10.16,-17.78,3,0,3,-67.4,-0.6,,67.4,,0.44,,0.6,,0.332,,0.2,-15,0,0,2,0,3,Orthodox,Orthodox,-175.0,165.0,155,155,,
Blue,0.0,-10.16,-4,0,1,-21.0,-1.5,,21.0,,0.375,,1.5,,0.5,,0.0,-5,0,0,1,0,1,Orthodox,Southpaw,165.0,-175.0,185,185,,
Red,-2.54,-2.54,3,0,0,-4.4,0.4,38.0,42.4,0.454,0.47,1.2,0.8,0.4,0.276,0.2,0.4,-6,-2,3,3,2,2,Orthodox,Orthodox,-440.0,390.0,135,135,2.0,7.0
Blue,-7.62,-20.32,7,0,0,0.0,0.0,,,,,,,,,,,0,0,0,0,0,0,Orthodox,Southpaw,-285.0,258.0,185,185,,
Blue,0.0,7.62,-4,0,0,0.0,0.0,,,,,,,,,,,0,0,0,0,0,0,Orthodox,Southpaw,105.0,-115.0,135,145,1.0,4.0
Red,-10.16,-7.62,-3,2,-3,-4.7381,0.119,14.4286,19.1667,0.511,0.432,1.2857,1.1667,0.578,0.527,0.7143,0.3333,13,1,9,4,5,2,Orthodox,Orthodox,-245.0,225.0,255,242,,
Red,-15.24,0.0,-2,0,0,0.0,0.0,,,,,,,,,,,0,0,0,0,0,0,Southpaw,Southpaw,-210.0,190.0,185,185,,
Red,-10.16,-5.08,-6,0,0,0.0,0.0,,,,,,,,,,,0,0,0,0,0,0,Orthodox,Southpaw,-455.0,405.0,185,185,,
Red,-12.7,-2.54,1,0,0,0.0,0.0,,,,,,,,,,,0,0,0,0,0,0,Orthodox,Orthodox,-115.0,105.0,185,185,,
Red,-2.54,-2.54,7,0,0,0.0,0.0,,,,,,,,,,,0,0,0,0,0,0,Switch,Orthodox,-130.0,120.0,185,185,,
Blue,2.54,15.24,4,0,0,0.0,0.0,,,,,,,,,,,0,0,0,0,0,0,Orthodox,Orthodox,130.0,-140.0,170,205,,
Red,-10.16,-10.16,-1,0,3,-6.3333,-0.3333,26.6667,33.0,0.297,0.327,0.0,0.3333,0.0,0.121,1.0,1.6667,-18,0,1,7,2,5,Orthodox,Orthodox,140.0,-150.0,145,145,,
Blue,0.0,10.16,-2,0,0,-18.0,-0.5,18.0,36.0,0.23,0.375,0.0,0.5,0.0,0.5,0.0,0.0,-1,0,0,1,1,1,Orthodox,Orthodox,180.0,-195.0,145,145,,
Blue,-2.54,5.08,-5,0,-1,-26.0,-0.5,17.0,43.0,0.538,0.345,0.5,1.0,0.333,0.29,0.75,0.0,1,0,2,1,2,1,Orthodox,Orthodox,100.0,-110.0,145,145,,
Red,-10.16,-7.62,-2,0,0,0.0,0.0,,,,,,,,,,,0,0,0,0,0,0,Orthodox,Orthodox,-710.0,575.0,185,205,10.0,
Blue,-5.08,-15.24,2,1,-3,52.4444,0.8889,52.4444,,0.42,,0.8889,,0.333,,0.0,,24,1,6,0,3,0,Orthodox,Orthodox,310.0,-340.0,155,155,,
Red,5.08,7.62,8,0,0,-15.8214,1.5,15.75,31.5714,0.49,0.511,1.5,0.0,0.483,0.0,0.25,0.5714,-7,0,2,5,2,2,Switch,Orthodox,-250.0,230.0,265,250,,
Red,0.0,5.08,5,0,1,16.25,-0.5,48.0,31.75,0.343,0.325,0.5,1.0,0.208,0.2,0.0,0.25,4,0,3,2,1,2,Orthodox,Southpaw,-145.0,135.0,135,135,5.0,9.0
Red,15.24,12.7,-4,0,-1,5.6,-0.9333,30.6,25.0,0.448,0.46,0.4,1.3333,0.08,0.583,0.6,0.3333,3,-1,3,2,2,1,Orthodox,Orthodox,-220.0,200.0,145,145,,
Red,0.0,7.62,3,0,-1,-3.0,0.3333,42.0,45.0,0.46,0.48,0.3333,0.0,0.333,0.0,0.0,0.0,4,0,2,1,1,0,Orthodox,Orthodox,420.0,-475.0,145,145,,
Red,-2.54,2.54,8,0,-2,-7.7143,-2.7143,31.2857,39.0,0.369,0.75,0.2857,3.0,0.286,0.585,0.0,0.5,11,1,4,1,3,1,Orthodox,Southpaw,260.0,-290.0,155,145,,
Red,0.0,2.54,3,0,0,0.0,0.0,,,,,,,,,,,0,0,0,0,0,0,Orthodox,Orthodox,-240.0,220.0,185,170,,
Blue,0.0,-0.96,-1,0,0,0.0,0.0,,,,,,,,,,,0,0,0,0,0,0,Orthodox,Orthodox,175.0,-190.0,170,170,,
Blue,12.7,7.62,4,-3,0,-74.3333,-0.3333,,74.3333,,0.333,,0.3333,,0.333,,0.0,-9,0,0,3,0,0,Southpaw,Southpaw,140.0,-150.0,135,155,,
Blue,5.08,-2.54,3,-1,0,-16.0,0.0,,16.0,,0.61,,0.0,,0.0,,0.0,-1,0,0,1,0,0,Orthodox,Southpaw,240.0,-260.0,170,170,,
Blue,0.0,2.54,-6,-1,-3,-20.0,1.375,23.0,43.0,0.39,0.53,1.875,0.5,0.2,0.25,1.0,0.0,12,0,4,1,4,1,Orthodox,Southpaw,125.0,-135.0,185,205,,
Red,0.0,-7.62,6,0,1,15.5,-0.5,28.0,12.5,0.51,0.485,0.0,0.5,0.0,0.165,0.0,0.0,0,0,0,0,1,2,Southpaw,Orthodox,-120.0,110.0,185,170,,
Red,5.08,0.0,2,-10,-3,-4.8246,-2.7807,50.3333,55.1579,0.439,0.563,1.1667,3.9474,0.274,0.749,1.0,1.1579,-26,-11,7,17,5,2,Orthodox,Southpaw,-545.0,465.0,185,185,0.0,3.0
Blue,-12.7,-15.24,-1,5,1,-22.5143,1.8286,28.2,50.7143,0.595,0.39,2.4,0.5714,0.245,0.179,0.5,0.8571,0,-2,9,5,1,2,Orthodox,Southpaw,-115.0,105.0,170,185,2.0,1.0
Red,7.62,7.62,-6,0,-2,1.9444,-0.0714,27.5,25.5556,0.528,0.438,1.9286,2.0,0.568,0.534,0.9286,0.3333,11,1,10,7,4,2,Orthodox,Orthodox,-135.0,125.0,170,185,6.0,
Blue,5.08,5.08,8,2,-1,-0.8571,-1.25,48.1429,49.0,0.476,0.438,0.0,1.25,0.0,0.25,0.4286,0.25,7,0,5,3,2,1,Southpaw,Orthodox,-145.0,135.0,185,185,,
Red,5.08,2.54,-4,0,0,47.0,0.0,56.0,9.0,0.39,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,Southpaw,Orthodox,-450.0,400.0,155,155,,
Red,2.54,10.16,0,-1,8,-22.3846,-0.3077,,22.3846,,0.424,,0.3077,,0.141,,0.1538,-30,-2,0,5,0,8,Orthodox,Orthodox,-190.0,175.0,170,170,,
Blue,2.54,7.62,5,2,0,-0.8333,1.8333,30.8333,31.6667,0.283,0.33,1.8333,0.0,0.487,0.0,1.6667,0.0,7,0,5,2,1,1,Orthodox,Orthodox,210.0,-230.0,145,145,,
Blue,-2.54,-2.54,8,-1,5,-23.8182,-1.2727,,23.8182,,0.346,,1.2727,,0.221,,1.2727,-28,0,0,6,0,5,Orthodox,Orthodox,250.0,-300.0,185,170,,
Red,0.0,10.16,0,1,2,-14.9,2.0,34.5,49.4,0.565,0.39,2.0,0.0,0.4,0.0,0.0,0.0,-8,0,2,3,0,2,Orthodox,Switch,-130.0,120.0,155,155,,
Red,15.24,12.7,0,0,4,-40.0909,-2.6364,,40.0909,,0.409,,2.6364,,0.55,,1.1818,-29,0,0,7,0,4,Southpaw,Orthodox,-370.0,330.0,170,155,,
Red,-2.54,-10.16,-2,-2,0,-20.0,-1.1667,10.0,30.0,0.485,0.337,0.5,1.6667,0.25,0.36,0.0,2.0,-1,-1,1,2,1,1,Orthodox,Orthodox,-660.0,540.0,125,135,,
Red,-15.24,-7.62,2,0,3,1.7143,0.2381,39.0,37.2857,0.437,0.334,0.6667,0.4286,0.133,0.286,0.6667,0.0,-10,0,1,2,2,5,Orthodox,Orthodox,110.0,-120.0,135,135,,
Red,5.08,0.0,4,0,3,3.3636,-0.1818,29.0,25.6364,0.424,0.397,0.0,0.1818,0.0,0.182,0.3,0.0909,-4,-1,6,4,4,7,Orthodox,Orthodox,270.0,-300.0,205,205,,
Blue,-33.02,-30.48,-13,-1,2,-1.6667,0.5,18.25,19.9167,0.42,0.436,0.75,0.25,0.375,0.25,0.25,1.5,-12,0,3,9,1,3,Orthodox,Orthodox,-205.0,188.0,265,265,9.0,
Blue,7.62,5.08,3,-2,-2,10.4216,1.1275,34.5882,24.1667,0.399,0.277,1.2941,0.1667,0.289,0.083,0.7647,0.0,34,2,12,3,5,3,Southpaw,Southpaw,211.0,-231.0,155,170,,
Red,-12.7,-10.16,-4,-1,3,-3.125,-0.5,25.0,28.125,0.425,0.399,1.0,1.5,0.25,0.394,0.0,0.5,-40,-1,1,12,1,4,Southpaw,Southpaw,185.0,-200.0,170,185,4.0,8.0
Blue,-2.54,0.0,3,1,-1,19.3333,1.3333,19.3333,,0.393,,1.3333,,0.257,,1.0,,7,0,2,0,1,0,Orthodox,Orthodox,-150.0,140.0,155,135,,
Red,-7.62,-7.62,3,0,3,-24.0,-2.7,3.0,27.0,0.75,0.557,0.0,2.7,0.0,0.551,0.0,0.6,-25,0,1,7,0,3,Southpaw,Orthodox,-170.0,160.0,170,170,,
Blue,2.54,2.54,7,1,1,-35.25,-0.8,35.0,70.25,0.464,0.453,2.2,3.0,0.364,0.44,0.0,0.0,1,0,4,2,1,2,Southpaw,Orthodox,110.0,-120.0,185,185,,
Red,2.54,0.0,1,1,2,-26.6,0.8,17.0,43.6,0.335,0.404,3.0,2.2,0.665,0.7,1.0,0.0,-9,0,2,3,0,2,Orthodox,Orthodox,-215.0,195.0,135,135,,
Blue,5.08,2.54,10,-1,1,-55.5,0.0,,55.5,,0.36,,0.0,,0.0,,0.0,-5,0,0,1,0,1,Orthodox,Southpaw,105.0,-115.0,155,155,,
Blue,7.62,10.16,1,-1,0,-63.0,0.0,,63.0,,0.64,,0.0,,0.0,,0.0,-3,0,0,1,0,0,Orthodox,Orthodox,248.0,-270.0,185,170,,
Red,-2.54,-5.08,-3,0,0,0.0,0.0,,,,,,,,,,,0,0,0,0,0,0,Orthodox,Orthodox,-900.0,700.0,135,125,,
Red,-5.08,0.0,-8,3,1,6.6058,0.7019,40.375,33.7692,0.513,0.576,1.625,0.9231,0.451,0.358,0.625,0.6154,-8,-1,6,10,2,3,Southpaw,Orthodox,-192.0,177.0,185,185,2.0,1.0
Red,0.0,-7.62,3,1,0,-24.0833,-0.8333,24.6667,48.75,0.457,0.413,0.1667,1.0,0.167,0.345,0.8333,0.25,-3,-2,4,2,2,2,Orthodox,Orthodox,-350.0,318.0,135,145,2.0,10.0
Red,0.0,-7.62,-1,0,-6,-32.7143,-1.0857,29.2857,62.0,0.368,0.346,0.7143,1.8,0.208,0.298,0.9286,0.6,16,-1,6,3,8,2,Orthodox,Orthodox,-370.0,330.0,170,170,,
Blue,2.54,2.54,5,0,3,3.4762,0.0952,23.0,19.5238,0.41,0.4,1.8571,1.7619,0.643,0.51,0.0,0.3333,-33,-1,4,15,3,6,Orthodox,Southpaw,-310.0,280.0,170,170,8.0,
Red,0.0,10.16,-6,0,2,13.1429,-0.5714,36.0,22.8571,0.603,0.467,0.0,0.5714,0.0,0.071,0.0,0.0,-8,-1,2,4,1,3,Orthodox,Orthodox,-105.0,-105.0,245,240,,
Red,-12.7,-7.62,-3,0,-1,24.5,0.5,33.5,9.0,0.435,0.6,1.5,1.0,0.5,0.33,0.5,1.0,5,-1,1,1,1,0,Southpaw,Orthodox,-190.0,175.0,170,155,,
Red,5.08,10.16,-5,-1,-3,1.0,-2.0,28.3333,27.3333,0.518,0.427,1.3333,3.3333,0.428,0.793,0.3333,1.0,5,-1,2,2,4,1,Orthodox,Orthodox,-410.0,365.0,155,145,,
Red,0.0,15.24,-1,0,7,-56.5714,-0.4286,,56.5714,,0.266,,0.4286,,0.143,,0.0714,-38,0,0,7,0,7,Orthodox,Orthodox,150.0,-160.0,155,155,,
Red,2.54,-2.54,2,0,1,-2.5,0.0,18.0,20.5,0.3,0.455,0.0,0.0,0.0,0.0,0.0,0.0,-2,0,0,0,1,2,Orthodox,Orthodox,135.0,-145.0,170,170,,
Blue,5.08,12.7,1,0,0,0.0,0.0,,,,,,,,,,,0,0,0,0,0,0,Orthodox,Orthodox,135.0,-145.0,170,170,,
Red,2.54,0.0,2,0,0,0.0,0.0,,,,,,,,,,,0,0,0,0,0,0,Orthodox,Orthodox,145.0,-155.0,170,170,,
Red,7.62,0.0,4,0,0,-40.25,0.0,27.75,68.0,0.428,0.38,1.5,1.5,0.375,0.213,0.75,0.25,-4,-1,4,4,0,0,Orthodox,Orthodox,-295.0,265.0,135,135,1.0,2.0
Red,2.54,5.08,5,-2,0,17.0,0.4167,45.5,28.5,0.458,0.473,1.1667,0.75,0.313,0.5,0.8333,0.25,7,0,5,3,1,1,Orthodox,Southpaw,100.0,-110.0,145,155,6.0,7.0
Red,12.7,5.08,-7,1,-2,-12.1667,0.8333,40.8333,53.0,0.715,0.68,0.8333,0.0,0.5,0.0,0.1667,1.0,10,0,4,1,2,0,Orthodox,Southpaw,-200.0,185.0,205,205,,
Red,5.08,5.08,-8,-1,-4,3.2,-0.6,12.2,9.0,0.394,0.9,0.4,1.0,0.4,1.0,0.6,2.0,10,0,1,1,4,0,Switch,Orthodox,-330.0,300.0,170,170,,
Red,-2.54,-5.08,0,-2,1,-33.4,-1.8,2.0,35.4,1.0,0.656,0.0,1.8,0.0,0.216,0.0,0.2,-8,0,1,4,0,1,Orthodox,Orthodox,-230.0,190.0,185,205,,
Blue,-15.24,-5.08,2,0,3,4.4,-0.3,26.0,21.6,0.34,0.448,0.0,0.3,0.0,0.133,0.0,1.0,-19,0,0,6,1,4,Orthodox,Orthodox,-355.0,320.0,155,155,,
Blue,-7.62,-5.08,-9,0,-1,30.75,2.4167,33.5,2.75,0.537,0.368,2.6667,0.25,0.393,0.25,0.1667,2.25,11,0,4,3,2,1,Orthodox,Orthodox,-107.0,-103.0,155,155,,
Red,7.62,12.7,0,0,-2,-41.0,1.0,11.0,52.0,0.453,0.49,2.0,1.0,0.34,0.09,0.6667,0.0,4,0,0,0,3,1,Orthodox,Orthodox,145.0,-155.0,145,145,,
Red,-5.08,-5.08,-1,0,0,-41.5,0.0,23.5,65.0,0.405,0.51,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1,1,Orthodox,Orthodox,-110.0,100.0,185,205,,
Red,2.54,0.0,5,0,1,5.0,0.6667,22.0,17.0,0.29,0.463,2.0,1.3333,0.16,0.147,0.0,1.3333,-2,0,0,1,1,2,Orthodox,Southpaw,-127.0,117.0,125,135,,
Red,5.08,5.08,0,0,0,6.0,-2.0,16.0,10.0,0.37,0.17,0.0,2.0,0.0,0.66,0.0,0.0,-1,0,0,0,1,1,Orthodox,Orthodox,185.0,-200.0,125,125,,10.0
Red,-2.54,-5.08,-5,-3,-4,7.0,1.5641,59.0,52.0,0.424,0.447,3.2308,1.6667,0.295,0.183,0.4615,0.3333,36,3,9,3,4,0,Orthodox,Orthodox,-175.0,165.0,145,145,,
Blue,5.08,0.0,-3,1,1,-3.2667,-3.0,25.4,28.6667,0.36,0.375,0.2,3.2,0.2,0.432,0.2,0.0,-33,-4,3,12,2,3,Orthodox,Southpaw,-525.0,450.0,205,205,,
Blue,0.0,0.0,-1,0,-1,-11.0,0.0,8.0,19.0,0.625,0.79,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,1,1,0,Orthodox,Orthodox,-440.0,390.0,265,264,,
Blue,2.54,-10.16,-1,1,-1,-17.9725,-1.4784,18.7333,36.7059,0.497,0.495,1.9333,3.4118,0.355,0.52,0.9333,0.7647,-13,0,11,14,4,3,Orthodox,Southpaw,-171.0,161.0,170,170,,
Red,2.54,-2.54,0,0,-1,15.0,1.0,59.0,44.0,0.425,0.345,2.5,1.5,0.265,0.123,0.0,0.75,-7,-1,0,3,2,1,Southpaw,Orthodox,-210.0,190.0,125,125,,
Blue,0.0,-2.54,-2,-1,3,36.4967,-2.3791,57.5556,21.0588,0.391,0.365,1.4444,3.8235,0.42,0.594,1.3333,0.8235,-20,0,6,11,3,6,Southpaw,Southpaw,125.0,-135.0,155,155,,
Red,7.62,2.54,-6,0,-3,15.6667,3.0,15.6667,,0.393,,3.0,,0.25,,1.0,,7,0,0,0,3,0,Orthodox,Orthodox,-160.0,150.0,170,170,,
Blue,2.54,0.0,6,-1,3,-14.2222,-2.2222,,14.2222,,0.376,,2.2222,,0.401,,1.6667,-21,0,0,6,0,3,Southpaw,Orthodox,-430.0,380.0,155,155,,
Blue,-2.54,-12.7,2,-1,6,-25.25,-0.25,,25.25,,0.481,,0.25,,0.188,,0.625,-35,0,0,10,0,6,Southpaw,Orthodox,-215.0,195.0,155,155,,
Blue,2.54,12.7,5,-1,0,-32.0,-2.0,,32.0,,0.71,,2.0,,1.0,,1.0,-3,0,0,1,0,0,Orthodox,Orthodox,-135.0,125.0,125,135,,
Blue,2.54,-2.54,-3,-2,-1,11.0,0.0,47.3333,36.3333,0.537,0.51,0.0,0.0,0.0,0.0,1.0,0.3333,-1,0,1,2,2,1,Orthodox,Orthodox,275.0,-305.0,135,135,,
Red,0.0,0.0,-2,1,2,-19.3333,-3.1667,40.0,59.3333,0.307,0.477,0.6667,3.8333,0.167,0.428,0.0,0.0,-16,-1,3,4,0,2,Orthodox,Orthodox,-245.0,205.0,125,135,,
Blue,2.54,7.62,1,2,4,17.0909,0.9545,50.0,32.9091,0.54,0.471,1.5,0.5455,0.5,0.234,1.0,0.0,-30,-4,2,7,0,4,Orthodox,Orthodox,215.0,-235.0,205,205,,
Red,7.62,2.54,-4,0,0,35.1905,-1.4286,49.8571,14.6667,0.484,0.387,0.5714,2.0,0.154,0.22,0.2857,0.3333,7,0,6,2,1,1,Orthodox,Orthodox,-150.0,140.0,170,155,,
Blue,-5.08,0.0,-6,1,0,-1.6667,1.0,20.3333,22.0,0.43,0.29,1.0,0.0,0.277,0.0,1.6667,0.0,2,0,3,2,0,0,Southpaw,Orthodox,-225.0,205.0,155,145,,
Red,0.0,-10.16,-1,-1,-1,-14.1624,0.2906,33.6154,47.7778,0.509,0.51,1.8462,1.5556,0.441,0.373,1.3846,0.5556,4,0,9,6,4,3,Orthodox,Orthodox,-185.0,170.0,155,155,,
Red,10.16,0.0,2,0,6,7.8125,-0.3333,36.0,28.1875,0.483,0.341,2.6667,3.0,0.493,0.395,0.6667,0.8125,-35,0,2,9,1,7,Orthodox,Orthodox,-210.0,190.0,155,145,,
Blue,7.62,2.54,1,0,0,41.5,2.0,41.5,0.0,0.425,0.0,2.0,0.0,0.54,0.0,1.0,1.0,5,0,1,0,1,1,Orthodox,Orthodox,250.0,-275.0,170,170,,
Red,-5.08,0.0,-13,0,-1,-6.3545,-0.2727,17.5455,23.9,0.494,0.358,1.7273,2.0,0.413,0.254,0.0909,0.2,1,0,7,7,4,3,Orthodox,Orthodox,-525.0,450.0,205,205,,
Blue,-2.54,5.08,8,0,0,24.9,-3.4,39.5,14.6,0.46,0.418,0.0,3.4,0.0,0.364,0.0,0.4,-7,0,1,4,1,1,Orthodox,Southpaw,-130.0,120.0,255,260,,
Red,-5.08,-2.54,5,0,3,-38.6,-3.0,,38.6,,0.466,,3.0,,0.322,,0.4,-14,0,0,2,0,3,Orthodox,Southpaw,-235.0,215.0,185,170,,
Blue,-2.54,-7.62,-5,0,-1,-9.0,0.5,18.0,27.0,0.455,0.43,1.0,0.5,0.33,0.125,3.0,1.5,3,0,0,1,2,1,Orthodox,Orthodox,-230.0,210.0,170,170,,
Red,2.54,2.54,2,1,2,39.2243,1.1544,49.4118,10.1875,0.418,0.511,1.5294,0.375,0.393,0.172,0.2941,0.5,15,-4,13,10,4,6,Southpaw,Orthodox,-121.0,111.0,185,185,,
Blue,12.7,7.62,1,1,-4,12.8,2.1,12.8,,0.444,,2.1,,0.53,,0.9,,17,1,6,0,4,0,Orthodox,Orthodox,-140.0,130.0,185,185,,
Red,5.08,5.08,2,0,3,4.2692,0.5962,18.5,14.2308,0.4,0.505,1.75,1.1538,0.213,0.594,0.5,0.6923,-12,-1,2,8,2,5,Orthodox,Orthodox,-115.0,105.0,242,265,,
Blue,7.62,5.08,4,0,5,8.4167,-1.0833,30.0,21.5833,0.345,0.433,1.5,2.5833,0.165,0.475,0.5,1.0833,-24,0,2,7,0,5,Orthodox,Orthodox,175.0,-190.0,145,155,,
Red,12.7,-2.54,-9,0,0,-2.0,1.0,30.0,32.0,0.38,0.38,1.0,0.0,0.33,0.0,0.0,1.0,0,-1,0,0,1,1,Orthodox,Orthodox,155.0,-165.0,145,145,,
Red,0.0,2.54,-3,0,0,-21.5,-3.5,29.5,51.0,0.38,0.695,0.5,4.0,0.25,0.665,0.0,0.0,-1,0,2,2,0,0,Orthodox,Orthodox,-315.0,285.0,185,170,,
Blue,5.08,2.54,2,0,-2,-10.8,2.1,38.8,49.6,0.528,0.432,3.1,1.0,0.379,0.3,1.6,0.0,11,0,6,3,4,2,Orthodox,Orthodox,-135.0,125.0,145,155,,
Red,2.54,-7.62,2,0,1,-40.4,-0.8,,40.4,,0.44,,0.8,,0.4,,0.0,-13,0,0,4,0,1,Orthodox,Southpaw,-320.0,290.0,155,145,,
Blue,5.08,10.16,-4,0,2,-2.0,0.0,,2.0,,0.15,,0.0,,0.0,,0.0,-3,0,0,0,0,2,Southpaw,Orthodox,-215.0,195.0,205,185,,
Red,7.62,7.2,8,0,0,-28.0,0.0,5.0,33.0,0.71,0.63,0.0,0.0,0.0,0.0,0.0,1.0,-3,0,0,1,1,1,Southpaw,Orthodox,-440.0,390.0,155,155,,
Blue,-7.62,0.0,-2,-8,-1,-8.8889,1.4444,36.4444,45.3333,0.601,0.546,1.7778,0.3333,0.494,0.167,0.2222,0.0,-3,0,8,9,1,0,Orthodox,Orthodox,-190.0,175.0,238,240,,
Red,5.08,0.0,1,1,-1,-10.5385,-0.1538,13.5385,24.0769,0.431,0.329,1.3846,1.5385,0.44,0.413,1.6154,2.0769,-9,0,9,10,4,3,Southpaw,Orthodox,-185.0,170.0,155,155,,
Blue,-2.54,-2.54,-2,0,2,3.4,-0.9,36.2,32.8,0.426,0.51,0.6,1.5,0.332,0.216,0.4,0.5,-11,0,4,7,1,3,Orthodox,Orthodox,-145.0,135.0,185,185,,
Red,0.0,-5.08,3,3,0,-2.7436,-1.2256,25.9231,28.6667,0.426,0.396,0.3077,1.5333,0.203,0.407,0.4615,0.5333,-16,-1,9,11,4,4,Southpaw,Orthodox,105.0,-115.0,170,185,,
Blue,5.08,7.62,4,0,7,-25.8421,-0.8947,,25.8421,,0.457,,0.8947,,0.398,,0.5263,-39,0,0,12,0,7,Southpaw,Southpaw,-144.0,134.0,185,185,,
Blue,2.54,2.54,6,-1,-1,12.0,-0.6667,32.0,20.0,0.267,0.33,0.6667,1.3333,0.443,0.267,0.0,0.3333,4,0,1,2,2,1,Orthodox,Orthodox,145.0,-155.0,135,135,,
Red,0.0,2.54,-6,-2,-1,3.5,0.0,17.0,13.5,0.22,0.75,0.0,0.0,0.0,0.0,0.0,0.5,0,0,0,2,1,0,Orthodox,Orthodox,-475.0,420.0,135,135,,
Blue,-2.54,10.16,1,0,5,13.9167,2.7222,31.75,17.8333,0.43,0.409,3.5,0.7778,0.775,0.347,0.75,0.0556,-21,0,2,11,2,7,Orthodox,Orthodox,-140.0,130.0,155,155,,
Blue,0.0,0.0,2,-2,2,-23.5,-0.3333,12.0,35.5,0.24,0.407,0.0,0.3333,0.0,0.333,1.0,0.0,-12,-1,1,4,0,2,Southpaw,Orthodox,-255.0,235.0,145,145,,
Blue,-5.08,-7.62,-1,-1,0,8.8333,-1.6667,27.5,18.6667,0.54,0.477,0.0,1.6667,0.0,0.31,0.0,0.3333,-2,0,1,2,1,1,Orthodox,Orthodox,315.0,-345.0,250,260,,
Blue,2.54,0.0,12,2,4,19.8095,-0.2857,52.6667,32.8571,0.337,0.307,0.0,0.2857,0.0,0.094,0.0,0.4286,-12,0,2,2,1,5,Orthodox,Orthodox,380.0,-430.0,145,155,,
Blue,7.62,7.62,3,-2,1,-20.0,-1.2,34.0,54.0,0.53,0.524,0.0,1.2,0.0,0.282,0.0,0.2,-14,0,1,4,0,1,Southpaw,Orthodox,130.0,-140.0,125,125,,
Red,7.62,17.78,2,-1,2,14.9524,-0.4286,34.6667,19.7143,0.52,0.416,0.0,0.4286,0.0,0.214,0.6667,0.1429,-2,-1,5,4,1,3,Orthodox,Switch,-185.0,170.0,263,265,,
Red,0.0,15.24,-1,0,0,0.0,0.0,,,,,,,,,,,0,0,0,0,0,0,Orthodox,Southpaw,270.0,-300.0,155,155,,
Red,12.7,12.7,4,0,4,12.6667,0.0,32.0,19.3333,0.65,0.536,0.0,0.0,0.0,0.0,0.0,0.1111,-13,0,0,4,1,5,Orthodox,Southpaw,220.0,-240.0,235,250,,
Red,7.62,2.54,-4,0,-1,-22.6,0.1,25.0,47.6,0.463,0.456,1.5,1.4,0.445,0.376,0.25,0.8,-4,1,2,4,2,1,Southpaw,Southpaw,-270.0,248.0,155,145,,
Red,2.54,-2.54,9,0,2,9.2222,-0.8889,29.3333,20.1111,0.483,0.42,0.3333,1.2222,0.333,0.282,0.6667,0.8889,-11,0,2,6,1,3,Orthodox,Orthodox,-130.0,120.0,170,170,,
Red,-2.54,-2.54,-4,0,0,-54.0,-4.0,28.0,82.0,0.48,0.58,0.0,4.0,0.0,0.66,0.0,0.0,0,0,1,1,0,0,Orthodox,Orthodox,-265.0,245.0,135,125,,
