Winner,HeightDif,ReachDif,AgeDif,LossDif,SigStrDif,AvgTDDif,TotalRoundDif,TotalTitleBoutDif,WeightDif,AvgSigStrPctDif,AvgTDPctDif,AvgSubAttDif,WinsDif,OddsDif,RankDif
0,7.62,7.62,2.0,1.0,-1.571399999999997,-0.6786,-8.0,0.0,-18.0,0.25200000000000006,-0.09600000000000003,0.1429,2.0,370.0,3.0
0,5.08,-5.08,1.0,-1.0,-1.31,-0.26,0.0,0.0,0.0,-0.13999999999999996,-0.08000000000000002,1.0,1.0,-400.0,0
1,-10.16,-7.62,1.0,-2.0,0.0,-2.26,7.0,0.0,0.0,0.2,-0.38,0.0,-1.0,-250.0,0
1,0.0,-7.62,-9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220.0,0
0,2.54,2.54,9.0,16.0,0.0,0.52,-73.0,-5.0,-2.0,-0.020000000000000018,0.36,0.3,17.0,300.0,0
0,2.54,-5.08,0.0,-2.0,0.6899999999999995,-0.85,4.0,0.0,0.0,-0.010000000000000009,-0.3,0.0,0.0,-435.0,0
1,2.54,12.7,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-250.0,0
0,2.54,15.24,-6.0,2.0,13.75,0.0,-3.0,0.0,-10.0,0.35,0.0,1.5,1.0,-420.0,0
1,7.62,10.16,5.0,-3.0,2.1799999999999997,2.99,42.0,10.0,0.0,0.010000000000000009,0.38,0.8,-6.0,-220.0,-2.0
1,2.54,-5.08,-4.0,0.0,-24.6667,0.0,6.0,0.0,0.0,-0.4,0.0,-0.3333,-3.0,-935.0,0
0,-5.08,-2.54,-3.0,3.0,19.375,1.75,-14.0,-1.0,0.0,-0.32699999999999996,-0.42400000000000004,-0.25,4.0,355.0,0
0,0.0,-10.16,-1.0,3.0,-3.0,2.81,-5.0,0.0,0.0,0.020000000000000018,-0.30000000000000004,0.7,3.0,270.0,0
1,0.0,7.62,-2.0,5.0,-2.49,-1.02,-60.0,-4.0,0.0,-0.16999999999999998,0.04999999999999999,-1.8,13.0,-230.0,-17.0
1,7.62,12.7,1.0,0.0,-0.43999999999999995,1.47,-2.0,0.0,0.0,0.11000000000000004,1.0,0.2,0.0,225.0,0
0,-7.62,7.62,0.0,1.0,30.325,-0.7999999999999998,-11.0,-1.0,0.0,0.035999999999999976,-0.013000000000000012,-0.2,2.0,370.0,0
1,5.08,10.16,-5.0,-3.0,-1.0,2.0,5.0,-1.0,10.0,-0.09100000000000003,0.36500000000000005,0.6667000000000001,0.0,-775.0,0
0,-7.62,-5.08,-6.0,0.0,-29.0,0.0,1.0,0.0,14.0,0.23500000000000004,0.0,0.0,2.0,-300.0,-2.0
1,5.08,5.08,-8.0,-4.0,-3.1999999999999993,0.6,10.0,0.0,0.0,0.506,0.6,1.4,0.0,-630.0,0
0,7.62,-5.08,6.0,0.0,0.56,-2.0,-7.0,0.0,0.0,-0.020000000000000018,0.020000000000000018,-0.1,2.0,-440.0,-1.0
0,-15.24,-20.32,-8.0,2.0,-1.2400000000000002,-1.42,-1.0,1.0,10.0,-0.040000000000000036,-0.33000000000000007,-1.3,-2.0,1035.0,0
1,2.54,12.7,9.0,-8.0,1.5299999999999998,-1.19,54.0,1.0,50.0,0.06,-0.4,-0.6,-16.0,-348.0,0
0,10.16,2.54,9.0,10.0,-55.6,0.52,-58.0,-1.0,0.0,0.10600000000000004,0.32,0.24,14.0,-230.0,0
1,-5.08,2.54,12.0,3.0,-45.0333,0.8333,-12.0,0.0,0.0,0.08499999999999996,0.15299999999999997,0.8667,6.0,290.0,0
1,-7.62,-15.24,-4.0,-3.0,-29.625,-0.125,11.0,0.0,0.0,0.014999999999999958,-0.063,0.0,-3.0,-440.0,0
1,0.0,2.54,-9.0,6.0,0.27999999999999936,0.95,-39.0,0.0,0.0,0.09000000000000002,0.19,0.3,8.0,-290.0,0
0,2.54,2.54,5.0,1.0,12.475000000000001,-1.5,-13.0,-3.0,0.0,0.123,-0.031,-0.25,1.0,-280.0,0
1,7.62,5.08,5.0,-1.0,1.54,-0.17999999999999994,15.0,0.0,0.0,0.030000000000000027,-0.15000000000000002,-0.7000000000000001,-4.0,-10.0,0
1,7.62,5.08,-10.0,0.0,38.0,1.0,-2.0,0.0,0.0,0.61,1.0,0.0,1.0,-260.0,0
1,-5.08,-5.08,8.0,0.0,35.7333,0.06670000000000004,-7.0,0.0,0.0,-0.18500000000000005,-0.167,-0.26669999999999994,2.0,270.0,0
1,0.0,5.08,-6.0,-1.0,12.25,0.75,10.0,0.0,0.0,0.29499999999999993,0.15000000000000002,0.0,-2.0,-510.0,0
1,-2.54,0.0,4.0,2.0,-23.75,0.25,-11.0,0.0,0.0,0.061,-0.177,0.0,4.0,-450.0,0
0,-5.08,-2.54,7.0,-2.0,-4.125,-0.45829999999999993,-1.0,0.0,-15.0,0.0010000000000000009,0.08099999999999996,0.16670000000000007,4.0,-410.0,0
1,7.62,-2.54,-4.0,0.0,0.20999999999999996,0.9500000000000002,2.0,0.0,0.0,0.04999999999999993,0.09000000000000002,-0.7999999999999999,1.0,284.0,0
0,2.54,10.16,1.0,0.0,11.3333,2.1667,-1.0,0.0,-15.0,0.21199999999999997,-0.095,0.0,-1.0,230.0,0
1,0.0,12.7,2.0,-3.0,-1.1,0.5,7.0,0.0,0.0,0.02999999999999997,0.06,2.4,-3.0,0.0,0
0,-2.54,-2.54,-9.0,-1.0,48.6667,0.33330000000000004,3.0,0.0,0.0,-0.050000000000000044,-0.16700000000000004,-1.6667,-1.0,-695.0,-8.0
0,7.62,7.62,5.0,0.0,-14.0,0.0,1.0,-1.0,0.0,-0.05999999999999994,0.0,0.0,0.0,-270.0,0
1,0.0,-2.54,4.0,1.0,9.0,1.0,-4.0,0.0,20.0,0.08,0.665,1.0,1.0,-560.0,0
0,-7.62,-10.16,-4.0,1.0,5.0,0.0,-1.0,0.0,10.0,-0.05499999999999999,0.0,-0.16670000000000001,0.0,240.0,0
1,5.08,0.0,3.0,4.0,-9.766100000000002,0.3800999999999999,-22.0,0.0,0.0,0.10199999999999992,0.128,0.9357,6.0,-280.0,-15.0
1,-2.54,0.0,-4.0,3.0,-0.8399999999999999,-0.16000000000000014,-11.0,1.0,0.0,0.18000000000000005,0.21000000000000002,0.9,6.0,420.0,0
1,-7.62,-10.16,-5.0,9.0,-1.15,1.27,-60.0,-1.0,0.0,-0.009999999999999953,0.4,0.6,16.0,244.0,0
0,-10.16,-15.24,-12.0,4.0,-2.11,-1.6700000000000002,-20.0,-1.0,0.0,-0.07,-0.17,0.5,4.0,425.0,0
1,10.16,-2.54,-5.0,-8.0,0.0,-0.45999999999999996,47.0,-3.0,0.0,0.019999999999999962,0.26,-1.3,-14.0,-580.0,0
0,-7.62,-10.16,1.0,-2.0,-16.875,-1.625,13.0,0.0,0.0,-0.056999999999999995,-0.08500000000000002,-0.125,-2.0,290.0,0
0,0.0,-7.62,-4.0,-2.0,-14.75,3.5,7.0,-1.0,0.0,0.07199999999999995,0.452,0.0,0.0,-725.0,0
0,2.54,2.54,-5.0,0.0,31.25,3.0,-11.0,0.0,-20.0,0.545,0.455,0.5,3.0,-1500.0,0
1,-7.62,-7.62,1.0,-3.0,1.3199999999999998,-1.1199999999999999,18.0,0.0,0.0,0.0,0.010000000000000009,-0.7000000000000001,-4.0,-430.0,0
1,12.7,-2.54,5.0,0.0,1.54,-1.81,-1.0,0.0,0.0,-0.14999999999999997,-0.19,0.0,1.0,-545.0,0
0,0.0,-2.54,-2.0,3.0,-36.49679999999999,2.3791,-20.0,0.0,0.0,-0.026000000000000023,0.174,-0.5097999999999999,5.0,260.0,0
1,-7.62,-5.08,2.0,-6.0,3.3600000000000003,-0.16000000000000003,37.0,-1.0,0.0,0.12,0.02999999999999997,-0.5,-5.0,-525.0,-5.0
1,12.7,5.08,0.0,-1.0,1.9384999999999977,-1.8615,24.0,0.0,0.0,0.039000000000000035,-0.307,-0.5385,-7.0,-400.0,-6.0
0,-10.16,-20.32,0.0,-2.0,11.968200000000003,2.3175,-17.0,0.0,0.0,-0.0030000000000000027,0.419,0.2143,7.0,-260.0,-13.0
1,0.0,7.62,-8.0,-3.0,8.303600000000003,-2.0714,20.0,-1.0,0.0,-0.057999999999999996,0.064,-0.5,-3.0,-590.0,-6.0
0,-5.08,-7.62,-2.0,2.0,2.8800000000000003,-6.68,-12.0,0.0,0.0,-0.040000000000000036,-0.56,-2.1999999999999997,3.0,0.0,0
0,5.08,-2.54,-6.0,2.0,26.6667,0.6667,-7.0,0.0,0.0,0.327,0.22,0.0,1.0,-300.0,0
0,5.08,5.08,-1.0,0.0,68.0,1.0,-3.0,0.0,-15.0,0.72,0.25,0.0,1.0,290.0,0
1,2.54,10.16,-9.0,-3.0,2.15,-1.26,18.0,0.0,0.0,-0.010000000000000009,-0.08000000000000002,0.09999999999999998,-7.0,-400.0,0
0,-5.08,-15.24,5.0,1.0,0.8500000000000005,0.14,-10.0,0.0,-20.0,-0.040000000000000036,0.41999999999999993,0.0,2.0,370.0,0
1,5.08,2.54,-8.0,1.0,20.75,1.25,-7.0,0.0,-15.0,0.29000000000000004,0.32,0.0,2.0,-400.0,0
0,-2.54,0.0,-4.0,0.0,-1.0999999999999996,3.0,3.0,0.0,0.0,-0.02999999999999997,0.75,0.0,-1.0,220.0,0
0,5.08,7.62,1.0,3.0,1.4100000000000001,-2.3099999999999996,19.0,10.0,0.0,0.09999999999999998,-0.24,0.4,-4.0,0.0,-1.0
1,0.0,-2.54,-4.0,2.0,34.6667,0.6667,-6.0,0.0,20.0,0.42,0.22,0.3333,1.0,240.0,0
1,0.0,2.54,-3.0,3.0,26.4286,0.6071,-29.0,0.0,15.0,0.133,-0.176,-1.6071,7.0,-535.0,-15.0
0,2.54,2.54,7.0,13.0,2.780000000000001,0.54,-67.0,-10.0,0.0,0.06000000000000005,0.164,-0.020000000000000018,10.0,825.0,0
1,17.78,17.78,-2.0,-3.0,1.6400000000000006,2.7300000000000004,13.0,0.0,0.0,0.03999999999999998,0.46,0.09999999999999998,-2.0,-1470.0,0
1,0.0,2.54,-5.0,-2.0,1.0,0.0,-3.0,0.0,0.0,0.14400000000000002,-0.11600000000000002,0.125,2.0,-355.0,-5.0
1,5.08,0.0,-1.0,5.0,1.3199999999999998,-1.03,-21.0,0.0,-23.0,0.0,-0.3,-0.3,5.0,330.0,-8.0
1,-7.62,0.0,0.0,1.0,35.0,3.0,-3.0,0.0,0.0,0.57,0.27,1.0,0.0,210.0,0
1,-12.7,-15.24,-4.0,1.0,25.75,1.5,-8.0,0.0,50.0,0.418,0.665,0.25,3.0,-570.0,0
1,0.0,-2.54,-3.0,0.0,22.0,-0.5,0.0,-1.0,0.0,-0.07,-0.010000000000000009,0.5,0.0,-785.0,0
0,2.54,-7.62,4.0,-2.0,0.33999999999999986,0.42000000000000004,7.0,0.0,0.0,0.07999999999999996,-0.09999999999999998,0.0,-1.0,-325.0,0
0,-12.7,-12.7,0.0,-1.0,1.3333000000000013,-2.5,4.0,0.0,0.0,0.16200000000000003,-0.30300000000000005,-1.3333,0.0,310.0,0
0,-2.54,2.54,-3.0,-3.0,-0.20999999999999996,-1.2,12.0,0.0,0.0,0.029999999999999916,-0.53,0.3,-2.0,0.0,0
1,5.08,5.08,6.0,0.0,4.83,3.0,-3.0,0.0,0.0,0.54,0.37,0.0,1.0,-365.0,0
0,-12.7,-20.32,-1.0,-2.0,24.8571,-0.8571,16.0,-1.0,15.0,0.03299999999999992,0.11399999999999999,-0.5714,-4.0,-895.0,0
0,-10.16,-12.7,-5.0,6.0,-1.4700000000000002,0.24,-24.0,0.0,0.0,-0.04999999999999999,0.09,0.2,6.0,-260.0,0
1,2.54,5.08,8.0,-2.0,1.46,3.39,15.0,0.0,0.0,0.06,-0.62,0.0,-3.0,-4.0,0
1,7.62,10.16,-4.0,1.0,14.5,1.1667,-11.0,0.0,0.0,0.08000000000000002,0.285,0.0,4.0,-975.0,0
0,2.54,-5.08,-2.0,5.0,44.6667,1.5,-15.0,0.0,0.0,0.432,0.472,0.5,1.0,260.0,0
1,2.54,-5.08,-1.0,0.0,4.333300000000001,-1.5,-3.0,0.0,0.0,0.127,0.09999999999999998,-0.8333,1.0,270.0,0
0,2.54,2.54,-3.0,0.0,10.75,-2.75,-4.0,0.0,-15.0,0.018000000000000016,0.32799999999999996,-1.0,2.0,-550.0,0
0,7.62,2.54,-1.0,4.0,-1.9100000000000001,-0.75,-17.0,-1.0,0.0,-0.02999999999999997,-0.14999999999999997,0.1,1.0,885.0,-9.0
1,0.0,-7.62,4.0,4.0,-15.0,-0.28209999999999996,-18.0,0.0,0.0,-0.10799999999999998,-0.11000000000000001,0.2308,6.0,355.0,0
1,5.08,12.7,-1.0,-1.0,-0.9000000000000004,4.140000000000001,0.0,0.0,-3.0,0.08000000000000002,0.040000000000000036,0.9,1.0,-1000.0,0
1,-5.08,-5.08,2.0,-2.0,41.2,1.0,8.0,1.0,0.0,-0.057999999999999996,1.0,0.0,-2.0,-280.0,0
1,-2.54,-10.16,5.0,-1.0,2.32,0.0,-1.0,0.0,0.0,-0.08999999999999997,0.0,0.0,2.0,-725.0,0
0,5.08,7.62,-12.0,6.0,-3.4499999999999997,2.11,-46.0,-2.0,0.0,-0.050000000000000044,0.33,0.9,13.0,270.0,-5.0
0,0.0,5.08,-1.0,2.0,7.5,-1.0,-14.0,-1.0,0.0,-0.09299999999999997,-0.187,0.20000000000000007,3.0,280.0,0
1,2.54,0.0,0.0,0.0,17.3333,1.5,-14.0,1.0,0.0,0.08599999999999997,0.184,0.08330000000000004,5.0,-535.0,-12.0
0,12.7,12.7,4.0,-1.0,-0.6399999999999997,1.57,-6.0,0.0,0.0,0.040000000000000036,0.24000000000000002,0.4,4.0,300.0,0
1,0.0,10.16,7.0,-1.0,-2.59,-2.79,1.0,0.0,0.0,-0.09000000000000002,-0.07999999999999996,1.8,0.0,-110.0,0
0,-7.62,-5.08,-8.0,1.0,-8.5,1.0,4.0,0.0,-5.0,-0.08499999999999996,0.75,0.5,-3.0,490.0,0
0,2.54,-5.08,0.0,3.0,10.476200000000002,-0.7935999999999999,-7.0,-1.0,0.0,0.09899999999999992,0.184,-0.20639999999999997,-1.0,345.0,-1.0
0,5.08,-2.54,-4.0,1.0,3.05,-2.96,-18.0,-2.0,0.0,0.04999999999999999,-0.16000000000000003,-0.09999999999999998,4.0,900.0,0
1,-7.62,5.08,-10.0,1.0,34.238099999999996,-1.0793,-13.0,1.0,10.0,-0.016000000000000014,-0.07,-0.4207000000000001,4.0,-500.0,-1.0
1,5.08,2.54,-4.0,8.0,30.8667,1.2,-38.0,0.0,0.0,0.436,0.348,0.5333,7.0,-330.0,0
1,-5.08,-10.16,-1.0,1.0,-4.708300000000001,0.7917000000000001,2.0,1.0,35.0,0.127,0.08299999999999999,0.375,1.0,-336.0,0
1,-5.08,-15.24,5.0,0.0,-27.0,-5.0,3.0,0.0,0.0,-0.33,-0.62,-1.0,-1.0,270.0,0
0,-10.16,-5.08,-6.0,-1.0,-1.5400000000000005,1.0499999999999998,4.0,0.0,0.0,0.12,0.42,-0.9,0.0,-288.0,0
0,-2.54,-5.08,5.0,0.0,-15.736799999999999,-0.3184,0.0,-2.0,0.0,-0.134,0.136,-0.46840000000000004,-1.0,420.0,0
1,2.54,2.54,7.0,0.0,7.0,1.0,-2.0,0.0,0.0,-0.15000000000000002,0.25,4.0,0.0,240.0,-6.0
0,2.54,2.54,5.0,4.0,-23.636400000000002,0.9091,-28.0,-1.0,-10.0,-0.061,0.355,0.5455,6.0,1350.0,-10.0
1,5.08,-2.54,5.0,12.0,10.942300000000003,0.7885,-65.0,0.0,0.0,-0.15499999999999997,0.22200000000000003,0.3846,10.0,310.0,-4.0
0,-10.16,-12.7,-6.0,0.0,-12.5,-2.0,2.0,0.0,0.0,0.10499999999999998,-0.115,0.0,0.0,-355.0,0
1,5.08,2.54,1.0,0.0,-9.0,-1.0,1.0,0.0,-15.0,0.015000000000000013,-0.12,-0.5,1.0,270.0,0
0,2.54,0.0,2.0,1.0,-12.958300000000001,0.5417000000000001,-5.0,-2.0,9.0,-0.17799999999999994,0.081,1.25,1.0,510.0,5.0
1,-7.62,-2.54,-5.0,2.0,-21.222299999999997,1.1667,-16.0,0.0,0.0,0.09699999999999998,0.333,1.4444,7.0,-565.0,0
1,-15.24,-15.24,-2.0,3.0,41.625,3.25,-23.0,0.0,15.0,0.526,0.553,0.625,5.0,-693.0,0
1,-2.54,-5.08,-5.0,-4.0,-7.0,-1.5640999999999998,36.0,3.0,0.0,0.02300000000000002,-0.11199999999999999,-0.12820000000000004,-6.0,-340.0,0
1,7.62,2.54,0.0,1.0,-20.2667,-0.05559999999999998,5.0,-1.0,0.0,0.07300000000000006,0.03900000000000001,0.2222,-2.0,260.0,-1.0
1,2.54,12.7,-4.0,4.0,5.125,-1.5208,-19.0,0.0,0.0,-0.07700000000000001,-0.15499999999999997,-1.6042,9.0,-550.0,0
0,5.08,0.0,-6.0,5.0,-0.04999999999999982,-0.09000000000000008,-45.0,0.0,-15.0,-0.04999999999999999,0.07,0.5,12.0,410.0,0
0,0.0,-2.54,2.0,6.0,51.7895,0.8421,-57.0,-5.0,0.0,-0.032999999999999974,0.342,0.0,13.0,520.0,-14.0
1,2.54,2.54,-7.0,0.0,-25.125,0.75,-2.0,0.0,0.0,0.09899999999999998,0.544,0.75,0.0,-610.0,-11.0
1,-2.54,2.54,8.0,1.0,-1.1900000000000004,-1.9300000000000002,-25.0,-1.0,20.0,-0.010000000000000009,-0.22000000000000003,-2.2,6.0,-360.0,-6.0
0,10.16,10.16,2.0,0.0,19.3333,-0.6667,1.0,0.0,-20.0,-0.03200000000000003,-0.133,-0.3333,-1.0,10.0,0
0,2.54,7.62,7.0,-1.0,0.20000000000000018,-1.42,22.0,0.0,15.0,-0.019999999999999962,-0.33,-0.1,-3.0,-16.0,-1.0
0,0.0,-10.16,0.0,1.0,7.8538,1.0,-7.0,0.0,0.0,-0.123,-0.337,-0.16149999999999998,2.0,290.0,-1.0
0,5.08,2.54,6.0,4.0,5.622199999999999,0.13329999999999997,-32.0,0.0,0.0,-0.11399999999999999,0.04199999999999998,0.9221999999999999,9.0,310.0,-8.0
1,0.0,-5.08,5.0,5.0,-11.9846,-2.2,-20.0,-1.0,0.0,-0.040000000000000036,-0.06300000000000003,0.9231,3.0,286.0,0
1,-12.7,-10.16,-1.0,-3.0,0.04999999999999982,-2.4299999999999997,12.0,0.0,0.0,-0.11000000000000004,-0.06,2.1999999999999997,-2.0,-330.0,0
1,-5.08,0.0,-5.0,-3.0,41.4167,0.9167000000000001,-3.0,0.0,0.0,-0.038000000000000034,-0.021999999999999964,-0.7917000000000001,1.0,-575.0,0
1,-10.16,-2.54,8.0,-2.0,2.7300000000000004,1.45,2.0,0.0,0.0,0.10999999999999999,0.41,0.9,1.0,-930.0,0
0,-5.08,0.0,8.0,5.0,3.6922999999999995,0.4615,-22.0,0.0,0.0,0.034999999999999976,0.154,0.0769,7.0,-260.0,0
0,5.08,2.54,1.0,-12.0,13.2074,0.8,60.0,0.0,0.0,-0.09400000000000003,-0.03,-0.1704,-10.0,240.0,-3.0
0,0.0,-15.24,7.0,1.0,-16.107100000000003,0.4464,-1.0,0.0,0.0,0.15699999999999997,0.04800000000000004,0.25,0.0,-290.0,-4.0
1,0.0,0.0,7.0,2.0,-70.0,2.0,-4.0,0.0,10.0,0.2,0.583,-1.0,0.0,-400.0,0
1,5.08,7.62,1.0,-8.0,-2.1,4.08,18.0,0.0,12.0,0.07,0.040000000000000036,0.8,1.0,-3000.0,0
1,5.08,2.54,-3.0,-1.0,-17.9615,0.2308,17.0,0.0,0.0,0.136,-0.07300000000000001,-0.28209999999999996,-6.0,-400.0,0
1,5.08,-7.62,-1.0,2.0,-48.6,1.2999999999999998,-20.0,-1.0,0.0,-0.243,0.208,0.30000000000000004,6.0,-1010.0,0
1,-2.54,-15.24,2.0,1.0,-9.690000000000001,0.0,-9.0,0.0,0.0,-0.19,0.0,0.0,2.0,420.0,0
1,-2.54,0.0,8.0,1.0,-2.1999999999999997,3.9,-1.0,0.0,0.0,-0.12999999999999995,0.3,-0.30000000000000004,-2.0,250.0,0
1,10.16,17.78,8.0,2.0,34.0,1.0,-10.0,0.0,-15.0,0.478,0.375,0.25,2.0,-240.0,0
0,5.08,-2.54,5.0,0.0,-16.0,0.0,2.0,0.0,15.0,-0.17000000000000004,0.0,0.0,0.0,-355.0,0
1,0.0,7.62,3.0,0.0,-9.0,1.3333,6.0,0.0,0.0,0.010000000000000009,-0.007000000000000006,0.0,-2.0,420.0,0
0,-12.7,-17.78,0.0,2.0,11.7778,-0.5111,-20.0,-1.0,0.0,0.03300000000000003,-0.09899999999999998,0.044499999999999984,4.0,-310.0,-3.0
0,-5.08,-5.08,-1.0,4.0,-5.600000000000001,1.6,-10.0,0.0,0.0,-0.26000000000000006,0.5,-0.4,0.0,330.0,0
1,-2.54,7.62,-1.0,0.0,-0.6499999999999999,1.4,-2.0,0.0,0.0,0.10000000000000003,0.06999999999999995,0.0,1.0,0.0,0
0,-7.62,-20.32,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,242.0,0
1,0.0,-10.16,1.0,1.0,0.7399999999999998,-0.1100000000000001,-9.0,0.0,0.0,-0.06,-0.06,0.1,-1.0,0.0,0
0,2.54,5.08,5.0,0.0,-17.7333,1.1833,-12.0,-2.0,0.0,-0.15400000000000003,0.16599999999999998,0.25,2.0,-260.0,-3.0
0,-5.08,0.0,-5.0,-2.0,-10.5,-0.011399999999999966,5.0,-3.0,0.0,-0.127,-0.12,-0.7273,-1.0,-300.0,-7.0
1,-5.08,-10.16,-4.0,0.0,-59.666700000000006,1.2667000000000002,1.0,-5.0,0.0,-0.04299999999999993,0.467,1.0,2.0,-2800.0,-7.0
0,5.08,-5.08,0.0,3.0,-1.4800000000000004,1.13,-45.0,-2.0,0.0,-0.08999999999999997,0.10999999999999999,1.3,15.0,-270.0,-1.0
1,-2.54,2.54,-3.0,1.0,-18.75,5.2,-3.0,0.0,0.0,0.066,0.712,0.8,0.0,-520.0,-1.0
1,2.54,10.16,7.0,-6.0,-1.01,6.2,17.0,0.0,0.0,0.15000000000000002,0.09999999999999998,7.4,-1.0,-2250.0,0
1,-5.08,-5.08,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1005.0,0
1,-12.7,-15.24,9.0,0.0,-1.0499999999999998,-2.8,10.0,0.0,0.0,0.11000000000000004,-0.19,2.2,-4.0,-312.0,0
1,-15.24,-17.78,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-695.0,0
0,2.54,-2.54,1.0,-1.0,-11.25,-0.3889,5.0,0.0,0.0,-0.067,-0.319,0.055600000000000094,-4.0,-416.0,0
0,0.0,-5.08,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270.0,0
1,-7.62,-12.7,-6.0,-3.0,43.5,2.3,8.0,-1.0,0.0,0.09900000000000003,0.42599999999999993,-0.9,-2.0,-460.0,-8.0
0,7.62,5.08,-2.0,2.0,39.8,1.2,-10.0,0.0,0.0,-0.18399999999999994,0.176,0.0,2.0,-250.0,0
1,10.16,12.82,-8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.0,0
0,12.7,20.32,4.0,1.0,9.285699999999999,0.8967999999999998,-12.0,-1.0,10.0,0.09800000000000003,-0.11300000000000004,0.746,4.0,-280.0,-8.0
0,0.0,5.08,-1.0,1.0,0.52,-2.0500000000000003,-4.0,0.0,0.0,0.08999999999999997,-0.13999999999999996,-0.3,0.0,398.0,0
1,-15.24,-20.32,12.0,-3.0,1.25,-0.26,33.0,0.0,0.0,0.019999999999999962,-0.02999999999999997,0.09999999999999998,-9.0,-595.0,0
1,10.16,7.62,7.0,1.0,40.0,4.3333,-9.0,0.0,0.0,0.44,0.547,0.0,2.0,-590.0,0
0,-10.16,-2.54,1.0,1.0,3.18,1.0499999999999994,-7.0,0.0,0.0,-0.04999999999999993,0.06,-1.2,1.0,-330.0,0
1,5.08,0.0,1.0,1.0,8.0485,0.5817999999999999,-20.0,-2.0,0.0,-0.04600000000000004,-0.07100000000000001,-0.8606,3.0,260.0,0
1,-12.7,-15.24,3.0,0.0,24.0,2.0,-2.0,0.0,30.0,0.43,0.66,3.0,1.0,-330.0,0
0,0.0,12.7,2.0,1.0,-1.85,0.88,-6.0,0.0,0.0,0.020000000000000018,-0.8,0.6000000000000001,2.0,0.0,0
1,2.54,0.0,4.0,3.0,7.710500000000003,0.06840000000000002,-28.0,0.0,0.0,-0.03199999999999997,0.094,-0.24739999999999998,6.0,10.0,-9.0
0,7.62,7.62,5.0,-1.0,-3.5,1.5,4.0,0.0,0.0,0.12,0.338,-0.3333,-1.0,0.0,0
1,0.0,-5.08,-4.0,2.0,-2.75,0.15000000000000002,0.0,0.0,5.0,-0.18,0.41000000000000003,-0.2,4.0,295.0,-1.0
1,-5.08,0.0,-5.0,-4.0,-5.533300000000004,0.5333,23.0,0.0,0.0,0.12699999999999995,0.373,0.0,-6.0,-345.0,-1.0
0,0.0,-2.54,5.0,8.0,-8.713000000000001,0.8174,-34.0,0.0,0.0,0.0010000000000000009,0.136,0.6174000000000001,10.0,310.0,0
1,-12.7,-17.78,8.0,3.0,20.125,2.125,-20.0,-1.0,0.0,0.42,0.443,0.125,5.0,-400.0,0
1,-17.78,-25.4,13.0,-3.0,0.3500000000000001,-4.11,34.0,0.0,0.0,0.050000000000000044,-0.36,2.6,-9.0,-540.0,0
1,2.54,5.08,6.0,-4.0,-0.08000000000000007,3.2199999999999998,6.0,0.0,0.0,-0.13999999999999996,0.36000000000000004,0.0,-2.0,-805.0,0
0,-2.54,-7.62,8.0,7.0,-3.0699999999999994,-0.29000000000000004,-39.0,0.0,0.0,-0.21000000000000008,-0.45000000000000007,0.4,8.0,320.0,0
1,-10.16,-12.7,-5.0,-2.0,-30.0,-2.5,12.0,0.0,0.0,-0.45,-0.458,-0.25,-2.0,230.0,0
1,-10.16,-15.24,13.0,3.0,40.3333,0.8333,-14.0,0.0,0.0,0.557,0.175,0.6667,3.0,240.0,0
0,10.16,7.6,0.0,2.0,43.0,0.25,-12.0,0.0,0.0,0.275,0.25,0.0,2.0,580.0,0
1,-2.54,5.08,1.0,-8.0,-4.2856999999999985,0.37860000000000005,31.0,0.0,0.0,0.050000000000000044,0.189,0.30709999999999993,-5.0,-1050.0,7.0
0,-5.08,-2.54,-3.0,-3.0,4.25,-0.3125,20.0,1.0,0.0,0.031000000000000028,-0.312,-0.6875,-5.0,-370.0,0
1,-15.24,-12.7,-2.0,0.0,33.0,-4.0,0.0,0.0,15.0,0.02999999999999997,-0.26,0.0,0.0,-250.0,0
0,-2.54,5.08,-7.0,10.0,-0.77,-0.52,-3.0,-1.0,0.0,-0.2,0.08000000000000002,0.1,9.0,225.0,0
1,2.54,12.7,-3.0,0.0,18.0,-2.5,-6.0,0.0,0.0,0.503,-0.5,0.0,2.0,-500.0,0
1,2.54,-4.88,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-338.0,0
0,0.0,7.62,10.0,0.0,-22.4167,1.1667,0.0,1.0,15.0,0.07599999999999996,0.323,-0.6667,1.0,-240.0,0
1,7.62,20.32,-4.0,1.0,28.0,2.25,-8.0,-1.0,0.0,0.623,0.35,0.0,3.0,-2950.0,0
1,-2.54,2.54,12.0,1.0,-0.14000000000000012,0.7799999999999999,-8.0,-1.0,0.0,0.050000000000000044,-0.73,-0.30000000000000004,2.0,-300.0,-4.0
